event_id,constraint,version_key,equation,description,limit_type,exact_version,Z_note
VSA-lower-20251105T0530,#R034244_004_RAMP_V,#R034244_004_RAMP_V|2025-11-05|1,-0.466 * F_V_SA +0.712 * P[NBL21L] +1 * P[NBK11B] +1 * P[NBKB3B] +1 * P[NBKW1S] +0.712 * P[NBSF1L] +0.712 * P[NBSF2S] +0.131 * P[NCLS1C] +0.136 * P[NDNH1H] +0.136 * P[NDNS1D] +0.712 * P[NLMB1L] -0.877 * P[NMUR8] +0.0839 * P[NNRN1A] +0.136 * P[NRB23R] +0.136 * P[NRBB3R] +0.136 * P[NRDP3D] +0.444 * P[VART1A] +0.493 * P[VAT21L] +0.493 * P[VAT22L] +0.496 * P[VBA23B] +0.496 * P[VBAW1Y] +0.519 * P[VBBT1B] +0.519 * P[VBBT2B] +0.423 * P[VBGT1B] +0.423 * P[VBGT4B] +0.382 * P[VCB33R] +0.162 * P[VCPT1C] +0.437 * P[VCWL1C] -0.627 * P[VDPS] +0.532 * P[VELT1M] +0.532 * P[VELT2M] +0.532 * P[VELT3E] -0.189 * P[VEPS1] -0.189 * P[VEPS2] -0.607 * P[VGET1G] -0.634 * P[VGN21G] -0.634 * P[VGN61M] -0.634 * P[VGNS1G] -0.634 * P[VGNS2W] +0.674 * P[VGPT1G] +0.674 * P[VGPT2G] +0.674 * P[VGPT3G] +0.566 * P[VGTW1M] +0.669 * P[VHGT1S] +0.375 * P[VHOG1K] -0.882 * P[VHUM] +0.676 * P[VHW23H] +0.676 * P[VJLGA1] +0.676 * P[VJLGA2] +0.676 * P[VJLGA3] +0.676 * P[VJLGA4] +0.676 * P[VJLGB1] +0.676 * P[VJLGB2] +0.676 * P[VJLGB3] +0.084 * P[VKGB3G] +0.084 * P[VKGP1K] +0.084 * P[VKGS1G] +0.084 * P[VKGS2C] +0.212 * P[VKMT1K] +0.0878 * P[VKOT1K] +0.676 * P[VLYP010] +0.676 * P[VLYP011] +0.676 * P[VLYP012] +0.676 * P[VLYP07] +0.676 * P[VLYP08] +0.676 * P[VLYP09] +0.676 * P[VLYP1] +0.676 * P[VLYP2] +0.676 * P[VLYP3] +0.676 * P[VLYP4] +0.676 * P[VLYP5] +0.676 * P[VLYP6] +0.663 * P[VM051D] +0.663 * P[VM052D] +0.663 * P[VM053D] +0.663 * P[VM0P1O] +0.663 * P[VM0P2O] -0.627 * P[VMKP1] +0.594 * P[VMLB3V] +0.338 * P[VMRT1M] +0.338 * P[VMRT2M] +0.676 * P[VMW61L] +0.676 * P[VMWT12] +0.676 * P[VMWT2] +0.676 * P[VMWT3] +0.676 * P[VMWT9B] +0.24 * P[VNPS] +0.717 * P[VPR21M] +0.717 * P[VPR31M] +0.717 * P[VPRT1M] +0.144 * P[VRCS1K] +0.144 * P[VRCS2Y] -0.537 * P[VSHS1N] -0.537 * P[VSHS2G] -0.537 * P[VSHS2W] -0.212 * P[VSM71C] +0.539 * P[VTG21M] +0.542 * P[VTG61S] +0.542 * P[VTGT3A] +0.658 * P[VTR11H] +0.128 * P[VWES1B] +0.658 * P[VTR31R] +0.658 * P[VTRT1M] -0.212 * P[VTTS1] +0.128 * P[VWES2W] -0.627 * P[VWKP1] -0.627 * P[VWKP2] +0.676 * P[VYP21] +0.251 * P[VYP22] +0.251 * P[VYP23] +0.251 * P[VYP24] +0.676 * F[T-V-MNSP1] -0.144 * F[V-S-MNSP1] +0.862 * F[VIC1-NSW1] + Z_unrepresented <= RHS(t),"Soft Ramping constraint for constraint V>>SMF2_SMF1_NIL_R5, Effective Date: 23/10/2025, Version: 1",Thermal,True,Z includes unsupported non-energy/region terms if present; not assumed zero
VSA-lower-20251112T0635,#R034318_014_RAMP_F,#R034318_014_RAMP_F|2025-11-11|1,-1 * F_V_SA + Z_unrepresented <= RHS(t),"Hard Ramping constraint for constraint S:V_ARDM, Effective Date: 07/08/2018, Version: 1",Oscillatory Stability,True,Z includes unsupported non-energy/region terms if present; not assumed zero
VSA-lower-20251112T0635,V^^V_NIL_KGTS,V^^V_NIL_KGTS|2025-10-20|1,-0.27 * F_V_SA +0.653 * P[NBK11B] +0.653 * P[NBKB3B] +0.653 * P[NBKW1S] +0.465 * P[NBL21L] +0.465 * P[NBSF1L] +0.465 * P[NBSF2S] +0.0845 * P[NCLS1C] +0.0877 * P[NDNH1H] +0.0877 * P[NDNS1D] +0.465 * P[NLMB1L] +0.0877 * P[NRB23R] +0.0877 * P[NRBB3R] +0.0877 * P[NRDP3D] +0.0871 * P[VART1A] +0.129 * P[VBGT1B] +0.129 * P[VBGT4B] +0.669 * P[VCPT1C] +0.102 * P[VCWL1C] -0.0957 * P[VGET1G] -0.083 * P[VGN21G] -0.0804 * P[VGN61M] -0.0804 * P[VGNS1G] -0.0804 * P[VGNS2W] +0.23 * P[VHOG1K] -0.933 * P[VKGB3G] -0.933 * P[VKGP1K] -0.933 * P[VKGS1G] -0.933 * P[VKGS2C] +0.566 * P[VKMT1K] -1 * P[VKOT1K] +0.306 * P[VMRT1M] +0.306 * P[VMRT2M] +0.706 * P[VRCS1K] +0.706 * P[VRCS2Y] -0.126 * P[VSHS1N] -0.126 * P[VSHS2G] -0.126 * P[VSHS2W] +0.984 * P[VWES1B] +0.984 * P[VWES2W] -0.706 * F[V-S-MNSP1] + Z_unrepresented <= RHS(t),"Out= Nil, avoid voltage collapse for loss of Horsham - Murra Warra - Kiamal 220kV line. Murraylink VFRB disabled. Swamp if Murraylink VFRB enabled.",Voltage Stability,True,Z includes unsupported non-energy/region terms if present; not assumed zero
VSA-lower-20251120T1315,SV_550_TEST,SV_550_TEST|2025-05-22|1,-1 * F_V_SA +0.158 * P[SLBB3L] +0.158 * P[SMAY1] +0.158 * P[SMAY2] +0.158 * P[SMAY3W] +0.145 * P[SPEW1] +0.145 * P[SPEW2] +0.158 * P[SSGA1] +0.158 * P[SSNN1] + Z_unrepresented <= RHS(t),"Out = Nil, SA to Vic on Heywood limit of 550 MW, limit for testing of Heywood interconnection upgrade",Other,True,Z includes unsupported non-energy/region terms if present; not assumed zero
VSA-lower-20251120T1315,V^^V_NIL_KGTS,V^^V_NIL_KGTS|2025-10-20|1,-0.27 * F_V_SA +0.653 * P[NBK11B] +0.653 * P[NBKB3B] +0.653 * P[NBKW1S] +0.465 * P[NBL21L] +0.465 * P[NBSF1L] +0.465 * P[NBSF2S] +0.0845 * P[NCLS1C] +0.0877 * P[NDNH1H] +0.0877 * P[NDNS1D] +0.465 * P[NLMB1L] +0.0877 * P[NRB23R] +0.0877 * P[NRBB3R] +0.0877 * P[NRDP3D] +0.0871 * P[VART1A] +0.129 * P[VBGT1B] +0.129 * P[VBGT4B] +0.669 * P[VCPT1C] +0.102 * P[VCWL1C] -0.0957 * P[VGET1G] -0.083 * P[VGN21G] -0.0804 * P[VGN61M] -0.0804 * P[VGNS1G] -0.0804 * P[VGNS2W] +0.23 * P[VHOG1K] -0.933 * P[VKGB3G] -0.933 * P[VKGP1K] -0.933 * P[VKGS1G] -0.933 * P[VKGS2C] +0.566 * P[VKMT1K] -1 * P[VKOT1K] +0.306 * P[VMRT1M] +0.306 * P[VMRT2M] +0.706 * P[VRCS1K] +0.706 * P[VRCS2Y] -0.126 * P[VSHS1N] -0.126 * P[VSHS2G] -0.126 * P[VSHS2W] +0.984 * P[VWES1B] +0.984 * P[VWES2W] -0.706 * F[V-S-MNSP1] + Z_unrepresented <= RHS(t),"Out= Nil, avoid voltage collapse for loss of Horsham - Murra Warra - Kiamal 220kV line. Murraylink VFRB disabled. Swamp if Murraylink VFRB enabled.",Voltage Stability,True,Z includes unsupported non-energy/region terms if present; not assumed zero
VSA-lower-20251217T1330,I_6F_SN_150,I_6F_SN_150|2025-05-22|1,-1 * F_V_SA +0.151 * P[SBEL1A] +0.151 * P[SBEL2P] +0.114 * P[SBEM1B] +0.114 * P[SBEM2B] +0.0847 * P[SCGW1P] +0.114 * P[SCRK] +0.102 * P[SDAN3D] +0.114 * P[SDAP1P] +0.114 * P[SDAP2P] +0.155 * P[SHDW1H] +0.155 * P[SHDW2H] +0.155 * P[SHDW3H] +0.17 * P[SHPS1] +0.17 * P[SHPS2W] -0.515 * P[SLBB3L] +0.114 * P[SLGW1L] +0.114 * P[SLGW4L] +0.114 * P[SLGW5L] -0.515 * P[SMAY1] -0.515 * P[SMAY2] -0.515 * P[SMAY3W] -0.0727 * P[SMH21M] +0.186 * P[SMOK1H] +0.106 * P[SMPS] +0.155 * P[SMTL3H] +0.114 * P[SMTM1] +0.169 * P[SMW11M] +0.169 * P[SMW21M] +0.169 * P[SMW31M] +0.156 * P[SMW41M] +0.0952 * P[SNWF1T] -0.473 * P[SPEW1] -0.473 * P[SPEW2] +0.114 * P[SPL31P] +0.114 * P[SPLN1] +0.201 * P[SRAB1G] +0.201 * P[SROB1G] -0.515 * P[SSGA1] -0.515 * P[SSNN1] +0.102 * P[SSYP1] -0.139 * P[STBB1T] -0.139 * P[STBB4T] -0.139 * P[STBS1T] +0.155 * P[SWGL1W] +0.123 * P[SWLE] +0.169 * F[V-S-MNSP1] + Z_unrepresented <= RHS(t),Discretionary limit of 150 MW on Bundey to Buronga (6F) 330 kV Line (SA to NSW),Discretionary,True,Z includes unsupported non-energy/region terms if present; not assumed zero
VSA-lower-20251217T1330,V^^V_NIL_KGTS,V^^V_NIL_KGTS|2025-12-09|1,-0.27 * F_V_SA +0.465 * P[NBL21L] +0.653 * P[NBK11B] +0.653 * P[NBKB3B] +0.653 * P[NBKW1S] +0.465 * P[NBSF1L] +0.465 * P[NBSF2S] +0.465 * P[NLMB1L] +0.669 * P[VCPT1C] +0.23 * P[VHOG1K] -0.933 * P[VKGB3G] -0.933 * P[VKGP1K] -0.933 * P[VKGS1G] -0.933 * P[VKGS2C] +0.566 * P[VKMT1K] -1 * P[VKOT1K] +0.306 * P[VMRT1M] +0.306 * P[VMRT2M] +0.706 * P[VRCS1K] +0.706 * P[VRCS2Y] +0.984 * P[VWES1B] +0.984 * P[VWES2W] -0.706 * F[V-S-MNSP1] + Z_unrepresented <= RHS(t),"Out= Nil, avoid voltage collapse for loss of Horsham - Murra Warra - Kiamal 220kV line. Murraylink VFRB disabled. Swamp if Murraylink VFRB enabled.",Voltage Stability,True,Z includes unsupported non-energy/region terms if present; not assumed zero
VSA-lower-20260119T1505,V^^V_NIL_KGTS,V^^V_NIL_KGTS|2025-12-09|1,-0.27 * F_V_SA +0.465 * P[NBL21L] +0.653 * P[NBK11B] +0.653 * P[NBKB3B] +0.653 * P[NBKW1S] +0.465 * P[NBSF1L] +0.465 * P[NBSF2S] +0.465 * P[NLMB1L] +0.669 * P[VCPT1C] +0.23 * P[VHOG1K] -0.933 * P[VKGB3G] -0.933 * P[VKGP1K] -0.933 * P[VKGS1G] -0.933 * P[VKGS2C] +0.566 * P[VKMT1K] -1 * P[VKOT1K] +0.306 * P[VMRT1M] +0.306 * P[VMRT2M] +0.706 * P[VRCS1K] +0.706 * P[VRCS2Y] +0.984 * P[VWES1B] +0.984 * P[VWES2W] -0.706 * F[V-S-MNSP1] + Z_unrepresented <= RHS(t),"Out= Nil, avoid voltage collapse for loss of Horsham - Murra Warra - Kiamal 220kV line. Murraylink VFRB disabled. Swamp if Murraylink VFRB enabled.",Voltage Stability,True,Z includes unsupported non-energy/region terms if present; not assumed zero
VSA-lower-20260218T0800,S_V_HEYWOOD_OFGS,S_V_HEYWOOD_OFGS|2025-12-15|1,-1 * F_V_SA + Z_unrepresented <= RHS(t),"Out= Nil, Limit SA to VIC total flow when SA Over Frequency Generator Shedding (OFGS) may be insufficient to contain SA frequency for double-circuit loss of Heywood IC and subsequent inter-trip of PEC-1.",Other,True,Z includes unsupported non-energy/region terms if present; not assumed zero
VSA-lower-20260218T0800,V^^V_NIL_KGTS,V^^V_NIL_KGTS|2026-02-09|1,-0.27 * F_V_SA +0.653 * P[NBK11B] +0.653 * P[NBKB3B] +0.653 * P[NBKW1S] +0.465 * P[NBL21L] +0.465 * P[NBSF1L] +0.465 * P[NBSF2S] +0.465 * P[NLMB1L] +0.669 * P[VCPT1C] +0.23 * P[VHOG1K] -0.933 * P[VKGB3G] -0.933 * P[VKGP1K] -0.933 * P[VKGS1G] -0.933 * P[VKGS2C] +0.566 * P[VKMT1K] -1 * P[VKOT1K] +0.306 * P[VMRT1M] +0.306 * P[VMRT2M] +0.706 * P[VRCS1K] +0.706 * P[VRCS2Y] +0.984 * P[VWES1B] +0.984 * P[VWES2W] -0.706 * F[V-S-MNSP1] + Z_unrepresented <= RHS(t),"Out= Nil, avoid voltage collapse for loss of Horsham - Murra Warra - Kiamal 220kV line. Murraylink VFRB disabled. Swamp if Murraylink VFRB enabled.",Voltage Stability,True,Z includes unsupported non-energy/region terms if present; not assumed zero
VSA-lower-20260228T1255,I_6F_SN_150,I_6F_SN_150|2026-02-27|1,-1 * F_V_SA +0.151 * P[SBEL1A] +0.151 * P[SBEL2P] +0.155 * P[SHDW1H] +0.155 * P[SHDW2H] +0.155 * P[SHDW3H] +0.17 * P[SHPS1] +0.17 * P[SHPS2W] -0.515 * P[SLBB3L] -0.515 * P[SMAY1] -0.515 * P[SMAY2] -0.515 * P[SMAY3W] +0.186 * P[SMOK1H] +0.155 * P[SMTL3H] +0.169 * P[SMW11M] +0.169 * P[SMW21M] +0.169 * P[SMW31M] +0.156 * P[SMW41M] -0.473 * P[SPEW1] -0.473 * P[SPEW2] +0.201 * P[SRAB1G] +0.201 * P[SROB1G] -0.515 * P[SSGA1] -0.515 * P[SSNN1] +0.155 * P[SWGL1W] +0.169 * F[V-S-MNSP1] + Z_unrepresented <= RHS(t),Discretionary limit of 150 MW on Bundey to Buronga (6F) 330 kV Line (SA to NSW),Discretionary,True,Z includes unsupported non-energy/region terms if present; not assumed zero
VSA-lower-20260228T1255,V^^V_NIL_KGTS,V^^V_NIL_KGTS|2026-02-09|1,-0.27 * F_V_SA +0.653 * P[NBK11B] +0.653 * P[NBKB3B] +0.653 * P[NBKW1S] +0.465 * P[NBL21L] +0.465 * P[NBSF1L] +0.465 * P[NBSF2S] +0.465 * P[NLMB1L] +0.669 * P[VCPT1C] +0.23 * P[VHOG1K] -0.933 * P[VKGB3G] -0.933 * P[VKGP1K] -0.933 * P[VKGS1G] -0.933 * P[VKGS2C] +0.566 * P[VKMT1K] -1 * P[VKOT1K] +0.306 * P[VMRT1M] +0.306 * P[VMRT2M] +0.706 * P[VRCS1K] +0.706 * P[VRCS2Y] +0.984 * P[VWES1B] +0.984 * P[VWES2W] -0.706 * F[V-S-MNSP1] + Z_unrepresented <= RHS(t),"Out= Nil, avoid voltage collapse for loss of Horsham - Murra Warra - Kiamal 220kV line. Murraylink VFRB disabled. Swamp if Murraylink VFRB enabled.",Voltage Stability,True,Z includes unsupported non-energy/region terms if present; not assumed zero
VSA-lower-20260310T1505,V^^V_NIL_KGTS,V^^V_NIL_KGTS|2026-02-09|1,-0.27 * F_V_SA +0.653 * P[NBK11B] +0.653 * P[NBKB3B] +0.653 * P[NBKW1S] +0.465 * P[NBL21L] +0.465 * P[NBSF1L] +0.465 * P[NBSF2S] +0.465 * P[NLMB1L] +0.669 * P[VCPT1C] +0.23 * P[VHOG1K] -0.933 * P[VKGB3G] -0.933 * P[VKGP1K] -0.933 * P[VKGS1G] -0.933 * P[VKGS2C] +0.566 * P[VKMT1K] -1 * P[VKOT1K] +0.306 * P[VMRT1M] +0.306 * P[VMRT2M] +0.706 * P[VRCS1K] +0.706 * P[VRCS2Y] +0.984 * P[VWES1B] +0.984 * P[VWES2W] -0.706 * F[V-S-MNSP1] + Z_unrepresented <= RHS(t),"Out= Nil, avoid voltage collapse for loss of Horsham - Murra Warra - Kiamal 220kV line. Murraylink VFRB disabled. Swamp if Murraylink VFRB enabled.",Voltage Stability,True,Z includes unsupported non-energy/region terms if present; not assumed zero
VSA-lower-20260410T1335,S_V_HEYWOOD_OFGS,S_V_HEYWOOD_OFGS|2025-12-15|1,-1 * F_V_SA + Z_unrepresented <= RHS(t),"Out= Nil, Limit SA to VIC total flow when SA Over Frequency Generator Shedding (OFGS) may be insufficient to contain SA frequency for double-circuit loss of Heywood IC and subsequent inter-trip of PEC-1.",Other,True,Z includes unsupported non-energy/region terms if present; not assumed zero
VSA-lower-20260410T1335,V^^V_NIL_KGTS,V^^V_NIL_KGTS|2026-02-09|1,-0.27 * F_V_SA +0.653 * P[NBK11B] +0.653 * P[NBKB3B] +0.653 * P[NBKW1S] +0.465 * P[NBL21L] +0.465 * P[NBSF1L] +0.465 * P[NBSF2S] +0.465 * P[NLMB1L] +0.669 * P[VCPT1C] +0.23 * P[VHOG1K] -0.933 * P[VKGB3G] -0.933 * P[VKGP1K] -0.933 * P[VKGS1G] -0.933 * P[VKGS2C] +0.566 * P[VKMT1K] -1 * P[VKOT1K] +0.306 * P[VMRT1M] +0.306 * P[VMRT2M] +0.706 * P[VRCS1K] +0.706 * P[VRCS2Y] +0.984 * P[VWES1B] +0.984 * P[VWES2W] -0.706 * F[V-S-MNSP1] + Z_unrepresented <= RHS(t),"Out= Nil, avoid voltage collapse for loss of Horsham - Murra Warra - Kiamal 220kV line. Murraylink VFRB disabled. Swamp if Murraylink VFRB enabled.",Voltage Stability,True,Z includes unsupported non-energy/region terms if present; not assumed zero
VSA-lower-20260513T0730,#R035695_002_RAMP_F,#R035695_002_RAMP_F|2026-05-13|1,1 * F_V_SA +1 * P[SLBB3L] +1 * P[SMAY1] +1 * P[SMAY2] +1 * P[SMAY3W] +1 * P[SPEW1] +1 * P[SPEW2] +1 * P[SSGA1] +1 * P[SSNN1] + Z_unrepresented >= RHS(t),"Hard Ramping constraint for constraint F_S++SETB_L6, Effective Date: 08/10/2024, Version: 1",FCAS,True,Z includes unsupported non-energy/region terms if present; not assumed zero
VSA-lower-20260513T0730,S:V_550_HY_TEST,S:V_550_HY_TEST|2022-10-20|1,unknown IC factor * F_V_SA + Z_unrepresented nan RHS(t),,,False,Z includes unsupported non-energy/region terms if present; not assumed zero
VSA-lower-20260519T1420,S_V_HEYWOOD_OFGS,S_V_HEYWOOD_OFGS|2025-12-15|1,-1 * F_V_SA + Z_unrepresented <= RHS(t),"Out= Nil, Limit SA to VIC total flow when SA Over Frequency Generator Shedding (OFGS) may be insufficient to contain SA frequency for double-circuit loss of Heywood IC and subsequent inter-trip of PEC-1.",Other,True,Z includes unsupported non-energy/region terms if present; not assumed zero
VSA-lower-20260519T1420,I_6F_SN_150,I_6F_SN_150|2026-02-27|1,-1 * F_V_SA +0.151 * P[SBEL1A] +0.151 * P[SBEL2P] +0.155 * P[SHDW1H] +0.155 * P[SHDW2H] +0.155 * P[SHDW3H] +0.17 * P[SHPS1] +0.17 * P[SHPS2W] -0.515 * P[SLBB3L] -0.515 * P[SMAY1] -0.515 * P[SMAY2] -0.515 * P[SMAY3W] +0.186 * P[SMOK1H] +0.155 * P[SMTL3H] +0.169 * P[SMW11M] +0.169 * P[SMW21M] +0.169 * P[SMW31M] +0.156 * P[SMW41M] -0.473 * P[SPEW1] -0.473 * P[SPEW2] +0.201 * P[SRAB1G] +0.201 * P[SROB1G] -0.515 * P[SSGA1] -0.515 * P[SSNN1] +0.155 * P[SWGL1W] +0.169 * F[V-S-MNSP1] + Z_unrepresented <= RHS(t),Discretionary limit of 150 MW on Bundey to Buronga (6F) 330 kV Line (SA to NSW),Discretionary,True,Z includes unsupported non-energy/region terms if present; not assumed zero
VSA-lower-20260519T1420,V^^V_NIL_KGTS,V^^V_NIL_KGTS|2026-02-09|1,-0.27 * F_V_SA +0.653 * P[NBK11B] +0.653 * P[NBKB3B] +0.653 * P[NBKW1S] +0.465 * P[NBL21L] +0.465 * P[NBSF1L] +0.465 * P[NBSF2S] +0.465 * P[NLMB1L] +0.669 * P[VCPT1C] +0.23 * P[VHOG1K] -0.933 * P[VKGB3G] -0.933 * P[VKGP1K] -0.933 * P[VKGS1G] -0.933 * P[VKGS2C] +0.566 * P[VKMT1K] -1 * P[VKOT1K] +0.306 * P[VMRT1M] +0.306 * P[VMRT2M] +0.706 * P[VRCS1K] +0.706 * P[VRCS2Y] +0.984 * P[VWES1B] +0.984 * P[VWES2W] -0.706 * F[V-S-MNSP1] + Z_unrepresented <= RHS(t),"Out= Nil, avoid voltage collapse for loss of Horsham - Murra Warra - Kiamal 220kV line. Murraylink VFRB disabled. Swamp if Murraylink VFRB enabled.",Voltage Stability,True,Z includes unsupported non-energy/region terms if present; not assumed zero
VSA-lower-20260604T1640,V>>NIL_MLGT_MLGT,V>>NIL_MLGT_MLGT|2026-05-28|1,-0.433 * F_V_SA +0.358 * P[NBK11B] +0.358 * P[NBKB3B] +0.358 * P[NBKW1S] +0.255 * P[NBL21L] +0.255 * P[NBSF1L] +0.255 * P[NBSF2S] +0.255 * P[NLMB1L] +0.153 * P[NMUR8] +0.837 * P[VART1A] -0.564 * P[VAT21L] -0.564 * P[VAT22L] +0.824 * P[VBA23B] +0.822 * P[VBAW1Y] +0.869 * P[VBBT1B] +0.869 * P[VBBT2B] +0.815 * P[VBGT1B] +0.815 * P[VBGT4B] +0.548 * P[VCPT1C] +0.829 * P[VCWL1C] +0.932 * P[VELT1M] +0.932 * P[VELT2M] +0.932 * P[VELT3E] +0.24 * P[VGET1G] +0.224 * P[VGN21G] +0.22 * P[VGN61M] +0.22 * P[VGNS1G] +0.22 * P[VGNS2W] +0.38 * P[VGP21G] +0.38 * P[VGP22G] +0.38 * P[VGPT1G] +0.38 * P[VGPT2G] +0.38 * P[VGPT3G] -0.735 * P[VGTW1M] +0.381 * P[VHGT1S] +0.76 * P[VHOG1K] +0.151 * P[VHUM] +0.578 * P[VKGB3G] +0.578 * P[VKGP1K] +0.578 * P[VKGS1G] +0.578 * P[VKGS2C] +0.598 * P[VKMT1K] +0.575 * P[VKOT1K] +0.382 * P[VM041M] +0.382 * P[VM051D] +0.382 * P[VM052D] +0.382 * P[VM053D] +0.382 * P[VM0P1O] +0.382 * P[VM0P2O] +1 * P[VMLB3V] +0.726 * P[VMRT1M] +0.726 * P[VMRT2M] -0.186 * P[VNPS] +0.268 * P[VPLT1P] +0.155 * P[VPR21M] +0.155 * P[VPR31M] +0.155 * P[VPRT1M] +0.529 * P[VRCS1K] +0.529 * P[VRCS2Y] +0.278 * P[VSHS1N] +0.278 * P[VSHS2G] +0.278 * P[VSHS2W] +0.278 * P[VSHS3L] +0.838 * P[VTG21M] +0.838 * P[VTG31T] +0.685 * P[VTG61S] +0.685 * P[VTGT3A] +0.384 * P[VTR11H] +0.384 * P[VTR31R] +0.384 * P[VTRT1M] +0.542 * P[VWES1B] +0.542 * P[VWES2W] -0.529 * F[V-S-MNSP1] -0.159 * F[VIC1-NSW1] + Z_unrepresented <= RHS(t),"Out = NIL, avoid O/L Moorabool to Geelong #1 or #2 on trip of other Moorabool to Geelong line, Feedback",Thermal,True,Z includes unsupported non-energy/region terms if present; not assumed zero
VSA-lower-20260604T1640,V>>NIL_MLGT_MLGT,V>>NIL_MLGT_MLGT|2026-06-04|1,-0.433 * F_V_SA +0.358 * P[NBKB3B] +0.358 * P[NBK11B] +0.358 * P[NBKW1S] +0.255 * P[NBL21L] +0.255 * P[NBSF1L] +0.255 * P[NBSF2S] +0.255 * P[NLMB1L] +0.153 * P[NMUR8] +0.837 * P[VART1A] -0.564 * P[VAT21L] -0.564 * P[VAT22L] +0.824 * P[VBA23B] +0.822 * P[VBAW1Y] +0.869 * P[VBBT1B] +0.869 * P[VBBT2B] +0.815 * P[VBGT1B] +0.815 * P[VBGT4B] +0.548 * P[VCPT1C] +0.829 * P[VCWL1C] +0.932 * P[VELT1M] +0.932 * P[VELT2M] +0.932 * P[VELT3E] +0.24 * P[VGET1G] +0.224 * P[VGN21G] +0.22 * P[VGN61M] +0.22 * P[VGNS1G] +0.22 * P[VGNS2W] +0.38 * P[VGP21G] +0.38 * P[VGP22G] +0.38 * P[VGPT1G] +0.38 * P[VGPT2G] +0.38 * P[VGPT3G] -0.735 * P[VGTW1M] +0.381 * P[VHGT1S] +0.76 * P[VHOG1K] +0.151 * P[VHUM] +0.578 * P[VKGB3G] +0.578 * P[VKGP1K] +0.578 * P[VKGS1G] +0.578 * P[VKGS2C] +0.598 * P[VKMT1K] +0.575 * P[VKOT1K] +0.382 * P[VM041M] +0.382 * P[VM051D] +0.382 * P[VM052D] +0.382 * P[VM053D] +0.382 * P[VM0P1O] +0.382 * P[VM0P2O] +1 * P[VMLB3V] +0.726 * P[VMRT1M] +0.726 * P[VMRT2M] -0.186 * P[VNPS] +0.268 * P[VPLT1P] +0.155 * P[VPR21M] +0.155 * P[VPR31M] +0.155 * P[VPRT1M] +0.529 * P[VRCS1K] +0.529 * P[VRCS2Y] +0.278 * P[VSHS1N] +0.278 * P[VSHS2G] +0.278 * P[VSHS2W] +0.278 * P[VSHS3L] +0.838 * P[VTG21M] +0.838 * P[VTG31T] +0.685 * P[VTG61S] +0.685 * P[VTGT3A] +0.384 * P[VTR11H] +0.384 * P[VTR31R] +0.384 * P[VTRT1M] +0.542 * P[VWES1B] +0.542 * P[VWES2W] -0.529 * F[V-S-MNSP1] -0.159 * F[VIC1-NSW1] + Z_unrepresented <= RHS(t),"Out = NIL, avoid O/L Moorabool to Geelong #1 or #2 on trip of other Moorabool to Geelong line, Feedback",Thermal,True,Z includes unsupported non-energy/region terms if present; not assumed zero
