CONSTRAINTID,version_key,direction,EFFECTIVEDATE,VERSIONNO,ic_factor,LIMITTYPE,DESCRIPTION,applicable_intervals,binding_intervals,near_binding_intervals,near_setting_intervals,leading_intervals,mean_abs_marginal_value,min_ic_slack_mw,median_ic_slack_mw,constraint_sets,invoked_sets
#R032710_001_RAMP_V,#R032710_001_RAMP_V|2025-05-09 00:00:00|1,lower,2025-05-09,1,-0.867,Thermal,"Soft Ramping constraint for constraint V>>DBL_MSDD_MSDD, Effective Date: 28/02/2025, Version: 1",13,0,0,0,0,0.0,1195.3429988465975,1268.0645674740483,#R032710_RAMP,#R032710_RAMP
#R032710_002_RAMP_F,#R032710_002_RAMP_F|2025-05-09 00:00:00|1,lower,2025-05-09,1,-0.867,Thermal,"Hard Ramping constraint for constraint V>>DBL_MSDD_MSDD_SIP, Effective Date: 28/02/2025, Version: 1",13,0,0,0,0,0.0,12729.368373702422,12802.089942329872,#R032710_RAMP,#R032710_RAMP
#R032710_002_RAMP_V,#R032710_002_RAMP_V|2025-05-09 00:00:00|1,lower,2025-05-09,1,-0.867,Thermal,"Soft Ramping constraint for constraint V>>DBL_MSDD_MSDD_SIP, Effective Date: 28/02/2025, Version: 1",13,0,0,0,0,0.0,12729.368373702422,12802.089942329872,#R032710_RAMP,#R032710_RAMP
#R032711_001_RAMP_F,#R032711_001_RAMP_F|2025-05-09 00:00:00|1,upper,2025-05-09,1,0.913,Transient Stability,"Hard Ramping constraint for constraint V::N_EPTT_S1, Effective Date: 31/10/2024, Version: 1",13,0,0,0,0,0.0,1140.8316100766704,1257.4240087623218,#R032711_RAMP,#R032711_RAMP
#R032711_001_RAMP_V,#R032711_001_RAMP_V|2025-05-09 00:00:00|1,upper,2025-05-09,1,0.913,Transient Stability,"Soft Ramping constraint for constraint V::N_EPTT_S1, Effective Date: 31/10/2024, Version: 1",13,0,0,0,0,0.0,1140.8316100766704,1257.4240087623218,#R032711_RAMP,#R032711_RAMP
#R032711_002_RAMP_F,#R032711_002_RAMP_F|2025-05-09 00:00:00|1,upper,2025-05-09,1,0.913,Transient Stability,"Hard Ramping constraint for constraint V::N_EPTT_S2, Effective Date: 31/10/2024, Version: 1",13,0,0,0,0,0.0,12031.915947426067,12148.50834611172,#R032711_RAMP,#R032711_RAMP
#R032711_002_RAMP_V,#R032711_002_RAMP_V|2025-05-09 00:00:00|1,upper,2025-05-09,1,0.913,Transient Stability,"Soft Ramping constraint for constraint V::N_EPTT_S2, Effective Date: 31/10/2024, Version: 1",13,0,0,0,0,0.0,12031.915947426067,12148.50834611172,#R032711_RAMP,#R032711_RAMP
#R032711_003_RAMP_F,#R032711_003_RAMP_F|2025-05-09 00:00:00|1,upper,2025-05-09,1,1.0,Transient Stability,"Hard Ramping constraint for constraint V::N_EPTT_V, Effective Date: 31/10/2024, Version: 1",13,0,0,0,0,0.0,1092.33817,1178.03339,#R032711_RAMP,#R032711_RAMP
#R032711_003_RAMP_V,#R032711_003_RAMP_V|2025-05-09 00:00:00|1,upper,2025-05-09,1,1.0,Transient Stability,"Soft Ramping constraint for constraint V::N_EPTT_V, Effective Date: 31/10/2024, Version: 1",13,0,0,0,0,0.0,1092.33817,1178.03339,#R032711_RAMP,#R032711_RAMP
#R032711_004_RAMP_F,#R032711_004_RAMP_F|2025-05-09 00:00:00|1,lower,2025-05-09,1,-0.989,Thermal,"Hard Ramping constraint for constraint V>>EPTT_DDSM_DDSM, Effective Date: 03/05/2025, Version: 1",13,0,0,0,0,0.0,1408.9229625884732,1476.39242669363,#R032711_RAMP,#R032711_RAMP
#R032711_004_RAMP_V,#R032711_004_RAMP_V|2025-05-09 00:00:00|1,lower,2025-05-09,1,-0.989,Thermal,"Soft Ramping constraint for constraint V>>EPTT_DDSM_DDSM, Effective Date: 03/05/2025, Version: 1",13,0,0,0,0,0.0,1408.9229625884732,1476.39242669363,#R032711_RAMP,#R032711_RAMP
#R032711_005_RAMP_F,#R032711_005_RAMP_F|2025-05-09 00:00:00|1,lower,2025-05-09,1,-0.989,Thermal,"Hard Ramping constraint for constraint V>>EPTT_DDSM_DDSM_S, Effective Date: 03/05/2025, Version: 1",13,0,0,0,0,0.0,11530.353953488373,11597.82341759353,#R032711_RAMP,#R032711_RAMP
#R032711_005_RAMP_V,#R032711_005_RAMP_V|2025-05-09 00:00:00|1,lower,2025-05-09,1,-0.989,Thermal,"Soft Ramping constraint for constraint V>>EPTT_DDSM_DDSM_S, Effective Date: 03/05/2025, Version: 1",13,0,0,0,0,0.0,11530.353953488373,11597.82341759353,#R032711_RAMP,#R032711_RAMP
#R032711_006_RAMP_F,#R032711_006_RAMP_F|2025-05-09 00:00:00|1,upper,2025-05-09,1,0.989,Thermal,"Hard Ramping constraint for constraint V>>EPTT_SMDD_SMDD, Effective Date: 03/05/2025, Version: 1",13,0,0,0,0,0.0,1841.5539433771487,1996.149757330637,#R032711_RAMP,#R032711_RAMP
#R032711_006_RAMP_V,#R032711_006_RAMP_V|2025-05-09 00:00:00|1,upper,2025-05-09,1,0.989,Thermal,"Soft Ramping constraint for constraint V>>EPTT_SMDD_SMDD, Effective Date: 03/05/2025, Version: 1",13,0,0,0,0,0.0,1841.5539433771487,1996.149757330637,#R032711_RAMP,#R032711_RAMP
#R032715_001_RAMP_F,#R032715_001_RAMP_F|2025-05-10 00:00:00|1,upper,2025-05-10,1,0.913,Transient Stability,"Hard Ramping constraint for constraint V::N_EPTT_S1, Effective Date: 31/10/2024, Version: 1",13,0,0,0,0,0.0,235.0948849945235,382.19894852135815,#R032715_RAMP,#R032715_RAMP
#R032715_001_RAMP_V,#R032715_001_RAMP_V|2025-05-10 00:00:00|1,upper,2025-05-10,1,0.913,Transient Stability,"Soft Ramping constraint for constraint V::N_EPTT_S1, Effective Date: 31/10/2024, Version: 1",13,0,0,0,0,0.0,235.0948849945235,382.19894852135815,#R032715_RAMP,#R032715_RAMP
#R032715_002_RAMP_F,#R032715_002_RAMP_F|2025-05-10 00:00:00|1,upper,2025-05-10,1,0.913,Transient Stability,"Hard Ramping constraint for constraint V::N_EPTT_S2, Effective Date: 31/10/2024, Version: 1",13,0,0,0,0,0.0,11126.179222343922,11273.283285870755,#R032715_RAMP,#R032715_RAMP
#R032715_002_RAMP_V,#R032715_002_RAMP_V|2025-05-10 00:00:00|1,upper,2025-05-10,1,0.913,Transient Stability,"Soft Ramping constraint for constraint V::N_EPTT_S2, Effective Date: 31/10/2024, Version: 1",13,0,0,0,0,0.0,11126.179222343922,11273.283285870755,#R032715_RAMP,#R032715_RAMP
#R032715_003_RAMP_F,#R032715_003_RAMP_F|2025-05-10 00:00:00|1,upper,2025-05-10,1,1.0,Transient Stability,"Hard Ramping constraint for constraint V::N_EPTT_V, Effective Date: 31/10/2024, Version: 1",13,0,0,0,0,0.0,242.83231,338.27001,#R032715_RAMP,#R032715_RAMP
#R032715_003_RAMP_V,#R032715_003_RAMP_V|2025-05-10 00:00:00|1,upper,2025-05-10,1,1.0,Transient Stability,"Soft Ramping constraint for constraint V::N_EPTT_V, Effective Date: 31/10/2024, Version: 1",13,0,0,0,0,0.0,242.83231,338.27001,#R032715_RAMP,#R032715_RAMP
#R032715_004_RAMP_F,#R032715_004_RAMP_F|2025-05-10 00:00:00|1,lower,2025-05-10,1,-0.989,Thermal,"Hard Ramping constraint for constraint V>>EPTT_DDSM_DDSM, Effective Date: 03/05/2025, Version: 1",13,0,0,0,0,0.0,2240.566046511628,2392.4942669362995,#R032715_RAMP,#R032715_RAMP
#R032715_004_RAMP_V,#R032715_004_RAMP_V|2025-05-10 00:00:00|1,lower,2025-05-10,1,-0.989,Thermal,"Soft Ramping constraint for constraint V>>EPTT_DDSM_DDSM, Effective Date: 03/05/2025, Version: 1",13,0,0,0,0,0.0,2240.566046511628,2392.4942669362995,#R032715_RAMP,#R032715_RAMP
#R032715_005_RAMP_F,#R032715_005_RAMP_F|2025-05-10 00:00:00|1,lower,2025-05-10,1,-0.989,Thermal,"Hard Ramping constraint for constraint V>>EPTT_DDSM_DDSM_S, Effective Date: 03/05/2025, Version: 1",13,0,0,0,0,0.0,12356.50295247725,12508.431172901921,#R032715_RAMP,#R032715_RAMP
#R032715_005_RAMP_V,#R032715_005_RAMP_V|2025-05-10 00:00:00|1,lower,2025-05-10,1,-0.989,Thermal,"Soft Ramping constraint for constraint V>>EPTT_DDSM_DDSM_S, Effective Date: 03/05/2025, Version: 1",13,0,0,0,0,0.0,12356.50295247725,12508.431172901921,#R032715_RAMP,#R032715_RAMP
#R032715_006_RAMP_F,#R032715_006_RAMP_F|2025-05-10 00:00:00|1,upper,2025-05-10,1,0.989,Thermal,"Hard Ramping constraint for constraint V>>EPTT_SMDD_SMDD, Effective Date: 03/05/2025, Version: 1",13,0,0,0,0,0.0,848.13757330637,1045.4139130434783,#R032715_RAMP,#R032715_RAMP
#R032715_006_RAMP_V,#R032715_006_RAMP_V|2025-05-10 00:00:00|1,upper,2025-05-10,1,0.989,Thermal,"Soft Ramping constraint for constraint V>>EPTT_SMDD_SMDD, Effective Date: 03/05/2025, Version: 1",13,0,0,0,0,0.0,848.13757330637,1045.4139130434783,#R032715_RAMP,#R032715_RAMP
#R032716_001_RAMP_F,#R032716_001_RAMP_F|2025-05-10 00:00:00|1,lower,2025-05-10,1,-0.867,Thermal,"Hard Ramping constraint for constraint V>>DBL_MSDD_MSDD, Effective Date: 28/02/2025, Version: 1",13,0,0,0,0,0.0,2122.5953171856977,2285.698396770473,#R032716_RAMP,#R032716_RAMP
#R032716_001_RAMP_V,#R032716_001_RAMP_V|2025-05-10 00:00:00|1,lower,2025-05-10,1,-0.867,Thermal,"Soft Ramping constraint for constraint V>>DBL_MSDD_MSDD, Effective Date: 28/02/2025, Version: 1",13,0,0,0,0,0.0,2122.5953171856977,2285.698396770473,#R032716_RAMP,#R032716_RAMP
#R032716_002_RAMP_F,#R032716_002_RAMP_F|2025-05-10 00:00:00|1,lower,2025-05-10,1,-0.867,Thermal,"Hard Ramping constraint for constraint V>>DBL_MSDD_MSDD_SIP, Effective Date: 28/02/2025, Version: 1",13,0,0,0,0,0.0,13656.620692041522,13819.723771626297,#R032716_RAMP,#R032716_RAMP
#R032716_002_RAMP_V,#R032716_002_RAMP_V|2025-05-10 00:00:00|1,lower,2025-05-10,1,-0.867,Thermal,"Soft Ramping constraint for constraint V>>DBL_MSDD_MSDD_SIP, Effective Date: 28/02/2025, Version: 1",13,0,0,0,0,0.0,13656.620692041522,13819.723771626297,#R032716_RAMP,#R032716_RAMP
#R032717_005_RAMP_F,#R032717_005_RAMP_F|2025-05-10 00:00:00|1,upper,2025-05-10,1,0.14,Thermal,"Hard Ramping constraint for constraint N>>31_23_22, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,10544.38328571428,11195.966928571424,#R032717_RAMP,#R032717_RAMP
#R032717_005_RAMP_V,#R032717_005_RAMP_V|2025-05-10 00:00:00|1,upper,2025-05-10,1,0.14,Thermal,"Soft Ramping constraint for constraint N>>31_23_22, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,10544.38328571428,11195.966928571424,#R032717_RAMP,#R032717_RAMP
#R032717_006_RAMP_F,#R032717_006_RAMP_F|2025-05-10 00:00:00|1,upper,2025-05-10,1,0.154,Thermal,"Hard Ramping constraint for constraint N>>31_23_25, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,9619.050714285719,10135.554935064936,#R032717_RAMP,#R032717_RAMP
#R032717_006_RAMP_V,#R032717_006_RAMP_V|2025-05-10 00:00:00|1,upper,2025-05-10,1,0.154,Thermal,"Soft Ramping constraint for constraint N>>31_23_25, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,9619.050714285719,10135.554935064936,#R032717_RAMP,#R032717_RAMP
#R032717_007_RAMP_F,#R032717_007_RAMP_F|2025-05-10 00:00:00|1,upper,2025-05-10,1,0.133,Thermal,"Hard Ramping constraint for constraint N>>31_23_32, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,10631.520225563909,11089.223609022556,#R032717_RAMP,#R032717_RAMP
#R032717_007_RAMP_V,#R032717_007_RAMP_V|2025-05-10 00:00:00|1,upper,2025-05-10,1,0.133,Thermal,"Soft Ramping constraint for constraint N>>31_23_32, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,10631.520225563909,11089.223609022556,#R032717_RAMP,#R032717_RAMP
#R032717_008_RAMP_F,#R032717_008_RAMP_F|2025-05-10 00:00:00|1,upper,2025-05-10,1,0.153,Thermal,"Hard Ramping constraint for constraint N>>31_33_34, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,13054.89843137255,14647.244248366012,#R032717_RAMP,#R032717_RAMP
#R032717_008_RAMP_V,#R032717_008_RAMP_V|2025-05-10 00:00:00|1,upper,2025-05-10,1,0.153,Thermal,"Soft Ramping constraint for constraint N>>31_33_34, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,13054.89843137255,14647.244248366012,#R032717_RAMP,#R032717_RAMP
#R032717_009_RAMP_F,#R032717_009_RAMP_F|2025-05-10 00:00:00|1,upper,2025-05-10,1,0.914,Thermal,"Hard Ramping constraint for constraint N>>31_39_32, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,2841.7758315098467,2997.6973851203506,#R032717_RAMP,#R032717_RAMP
#R032717_009_RAMP_V,#R032717_009_RAMP_V|2025-05-10 00:00:00|1,upper,2025-05-10,1,0.914,Thermal,"Soft Ramping constraint for constraint N>>31_39_32, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,2841.7758315098467,2997.6973851203506,#R032717_RAMP,#R032717_RAMP
#R032717_010_RAMP_F,#R032717_010_RAMP_F|2025-05-10 00:00:00|1,upper,2025-05-10,1,0.255,Thermal,"Hard Ramping constraint for constraint N>>31_70_71, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,9394.117215686274,9533.415960784312,#R032717_RAMP,#R032717_RAMP
#R032717_010_RAMP_V,#R032717_010_RAMP_V|2025-05-10 00:00:00|1,upper,2025-05-10,1,0.255,Thermal,"Soft Ramping constraint for constraint N>>31_70_71, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,9394.117215686274,9533.415960784312,#R032717_RAMP,#R032717_RAMP
#R032717_011_RAMP_F,#R032717_011_RAMP_F|2025-05-10 00:00:00|1,upper,2025-05-10,1,0.228,Thermal,"Hard Ramping constraint for constraint N>>31_81_32, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,14216.68684210526,14432.139561403508,#R032717_RAMP,#R032717_RAMP
#R032717_011_RAMP_V,#R032717_011_RAMP_V|2025-05-10 00:00:00|1,upper,2025-05-10,1,0.228,Thermal,"Soft Ramping constraint for constraint N>>31_81_32, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,14216.68684210526,14432.139561403508,#R032717_RAMP,#R032717_RAMP
#R032717_012_RAMP_F,#R032717_012_RAMP_F|2025-05-10 00:00:00|1,upper,2025-05-10,1,0.145,Thermal,"Hard Ramping constraint for constraint N>>31_81_5A3, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,28748.936482758625,29110.06972413793,#R032717_RAMP,#R032717_RAMP
#R032717_012_RAMP_V,#R032717_012_RAMP_V|2025-05-10 00:00:00|1,upper,2025-05-10,1,0.145,Thermal,"Soft Ramping constraint for constraint N>>31_81_5A3, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,28748.936482758625,29110.06972413793,#R032717_RAMP,#R032717_RAMP
#R032717_013_RAMP_F,#R032717_013_RAMP_F|2025-05-10 00:00:00|1,upper,2025-05-10,1,0.137,Thermal,"Hard Ramping constraint for constraint N>>31_81_5A4, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,29841.017226277367,30244.08335766423,#R032717_RAMP,#R032717_RAMP
#R032717_013_RAMP_V,#R032717_013_RAMP_V|2025-05-10 00:00:00|1,upper,2025-05-10,1,0.137,Thermal,"Soft Ramping constraint for constraint N>>31_81_5A4, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,29841.017226277367,30244.08335766423,#R032717_RAMP,#R032717_RAMP
#R032717_014_RAMP_F,#R032717_014_RAMP_F|2025-05-10 00:00:00|1,upper,2025-05-10,1,0.203,Thermal,"Hard Ramping constraint for constraint N>>31_81_82, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,13388.985467980297,13618.658325123155,#R032717_RAMP,#R032717_RAMP
#R032717_014_RAMP_V,#R032717_014_RAMP_V|2025-05-10 00:00:00|1,upper,2025-05-10,1,0.203,Thermal,"Soft Ramping constraint for constraint N>>31_81_82, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,13388.985467980297,13618.658325123155,#R032717_RAMP,#R032717_RAMP
#R032717_015_RAMP_F,#R032717_015_RAMP_F|2025-05-10 00:00:00|1,upper,2025-05-10,1,0.203,Thermal,"Hard Ramping constraint for constraint N>>31_81_NIL, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,15365.572709359605,15595.318620689655,#R032717_RAMP,#R032717_RAMP
#R032717_015_RAMP_V,#R032717_015_RAMP_V|2025-05-10 00:00:00|1,upper,2025-05-10,1,0.203,Thermal,"Soft Ramping constraint for constraint N>>31_81_NIL, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,15365.572709359605,15595.318620689655,#R032717_RAMP,#R032717_RAMP
#R032717_016_RAMP_F,#R032717_016_RAMP_F|2025-05-10 00:00:00|1,upper,2025-05-10,1,0.228,Thermal,"Hard Ramping constraint for constraint N>>31_82_32, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,18821.392719298245,19033.956885964908,#R032717_RAMP,#R032717_RAMP
#R032717_016_RAMP_V,#R032717_016_RAMP_V|2025-05-10 00:00:00|1,upper,2025-05-10,1,0.228,Thermal,"Soft Ramping constraint for constraint N>>31_82_32, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,18821.392719298245,19033.956885964908,#R032717_RAMP,#R032717_RAMP
#R032717_017_RAMP_F,#R032717_017_RAMP_F|2025-05-10 00:00:00|1,upper,2025-05-10,1,0.203,Thermal,"Hard Ramping constraint for constraint N>>31_82_81, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,16006.30793103448,16236.341625615762,#R032717_RAMP,#R032717_RAMP
#R032717_017_RAMP_V,#R032717_017_RAMP_V|2025-05-10 00:00:00|1,upper,2025-05-10,1,0.203,Thermal,"Soft Ramping constraint for constraint N>>31_82_81, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,16006.30793103448,16236.341625615762,#R032717_RAMP,#R032717_RAMP
#R032717_018_RAMP_F,#R032717_018_RAMP_F|2025-05-10 00:00:00|1,upper,2025-05-10,1,0.203,Thermal,"Hard Ramping constraint for constraint N>>31_82_NIL, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,20485.318522167487,20715.446256157637,#R032717_RAMP,#R032717_RAMP
#R032717_018_RAMP_V,#R032717_018_RAMP_V|2025-05-10 00:00:00|1,upper,2025-05-10,1,0.203,Thermal,"Soft Ramping constraint for constraint N>>31_82_NIL, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,20485.318522167487,20715.446256157637,#R032717_RAMP,#R032717_RAMP
#R032724_005_RAMP_F,#R032724_005_RAMP_F|2025-05-11 00:00:00|1,upper,2025-05-11,1,0.27,Thermal,"Hard Ramping constraint for constraint N>>81_31_82, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,10845.064185185185,11072.671740740741,#R032724_RAMP,#R032724_RAMP
#R032724_005_RAMP_V,#R032724_005_RAMP_V|2025-05-11 00:00:00|1,upper,2025-05-11,1,0.27,Thermal,"Soft Ramping constraint for constraint N>>81_31_82, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,10845.064185185185,11072.671740740741,#R032724_RAMP,#R032724_RAMP
#R032724_006_RAMP_F,#R032724_006_RAMP_F|2025-05-11 00:00:00|1,upper,2025-05-11,1,0.27,Thermal,"Hard Ramping constraint for constraint N>>81_32_82, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,7976.904925925925,8204.51248148148,#R032724_RAMP,#R032724_RAMP
#R032724_006_RAMP_V,#R032724_006_RAMP_V|2025-05-11 00:00:00|1,upper,2025-05-11,1,0.27,Thermal,"Soft Ramping constraint for constraint N>>81_32_82, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,7976.904925925925,8204.51248148148,#R032724_RAMP,#R032724_RAMP
#R032724_007_RAMP_F,#R032724_007_RAMP_F|2025-05-11 00:00:00|1,upper,2025-05-11,1,0.246,Thermal,"Hard Ramping constraint for constraint N>>81_70_71, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,8680.397032520325,8927.36638211382,#R032724_RAMP,#R032724_RAMP
#R032724_007_RAMP_V,#R032724_007_RAMP_V|2025-05-11 00:00:00|1,upper,2025-05-11,1,0.246,Thermal,"Soft Ramping constraint for constraint N>>81_70_71, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,8680.397032520325,8927.36638211382,#R032724_RAMP,#R032724_RAMP
#R032724_008_RAMP_F,#R032724_008_RAMP_F|2025-05-11 00:00:00|1,upper,2025-05-11,1,0.203,Thermal,"Hard Ramping constraint for constraint N>>81_82_31, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,17708.256108374382,18156.228916256157,#R032724_RAMP,#R032724_RAMP
#R032724_008_RAMP_V,#R032724_008_RAMP_V|2025-05-11 00:00:00|1,upper,2025-05-11,1,0.203,Thermal,"Soft Ramping constraint for constraint N>>81_82_31, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,17708.256108374382,18156.228916256157,#R032724_RAMP,#R032724_RAMP
#R032724_009_RAMP_F,#R032724_009_RAMP_F|2025-05-11 00:00:00|1,upper,2025-05-11,1,0.203,Thermal,"Hard Ramping constraint for constraint N>>81_82_32, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,17781.44305418719,18229.415862068967,#R032724_RAMP,#R032724_RAMP
#R032724_009_RAMP_V,#R032724_009_RAMP_V|2025-05-11 00:00:00|1,upper,2025-05-11,1,0.203,Thermal,"Soft Ramping constraint for constraint N>>81_82_32, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,17781.44305418719,18229.415862068967,#R032724_RAMP,#R032724_RAMP
#R032724_010_RAMP_F,#R032724_010_RAMP_F|2025-05-11 00:00:00|1,upper,2025-05-11,1,0.203,Thermal,"Hard Ramping constraint for constraint N>>81_82_38, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,18310.863743842365,18758.83655172414,#R032724_RAMP,#R032724_RAMP
#R032724_010_RAMP_V,#R032724_010_RAMP_V|2025-05-11 00:00:00|1,upper,2025-05-11,1,0.203,Thermal,"Soft Ramping constraint for constraint N>>81_82_38, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,18310.863743842365,18758.83655172414,#R032724_RAMP,#R032724_RAMP
#R032724_011_RAMP_F,#R032724_011_RAMP_F|2025-05-11 00:00:00|1,upper,2025-05-11,1,0.118,Thermal,"Hard Ramping constraint for constraint N>>81_82_5A3, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,38962.97288135594,39776.56737288136,#R032724_RAMP,#R032724_RAMP
#R032724_011_RAMP_V,#R032724_011_RAMP_V|2025-05-11 00:00:00|1,upper,2025-05-11,1,0.118,Thermal,"Soft Ramping constraint for constraint N>>81_82_5A3, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,38962.97288135594,39776.56737288136,#R032724_RAMP,#R032724_RAMP
#R032724_012_RAMP_F,#R032724_012_RAMP_F|2025-05-11 00:00:00|1,upper,2025-05-11,1,0.111,Thermal,"Hard Ramping constraint for constraint N>>81_82_5A4, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,40684.356576576574,41403.073963963965,#R032724_RAMP,#R032724_RAMP
#R032724_012_RAMP_V,#R032724_012_RAMP_V|2025-05-11 00:00:00|1,upper,2025-05-11,1,0.111,Thermal,"Soft Ramping constraint for constraint N>>81_82_5A4, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,40684.356576576574,41403.073963963965,#R032724_RAMP,#R032724_RAMP
#R032724_013_RAMP_F,#R032724_013_RAMP_F|2025-05-11 00:00:00|1,upper,2025-05-11,1,0.197,Thermal,"Hard Ramping constraint for constraint N>>81_82_77, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,25264.452284263964,25816.128680203044,#R032724_RAMP,#R032724_RAMP
#R032724_013_RAMP_V,#R032724_013_RAMP_V|2025-05-11 00:00:00|1,upper,2025-05-11,1,0.197,Thermal,"Soft Ramping constraint for constraint N>>81_82_77, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,25264.452284263964,25816.128680203044,#R032724_RAMP,#R032724_RAMP
#R032724_014_RAMP_F,#R032724_014_RAMP_F|2025-05-11 00:00:00|1,upper,2025-05-11,1,0.178,Thermal,"Hard Ramping constraint for constraint N>>81_82_NIL, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,19799.149606741576,20392.510393258428,#R032724_RAMP,#R032724_RAMP
#R032724_014_RAMP_V,#R032724_014_RAMP_V|2025-05-11 00:00:00|1,upper,2025-05-11,1,0.178,Thermal,"Soft Ramping constraint for constraint N>>81_82_NIL, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,19799.149606741576,20392.510393258428,#R032724_RAMP,#R032724_RAMP
#R032740_005_RAMP_F,#R032740_005_RAMP_F|2025-05-13 00:00:00|1,upper,2025-05-13,1,0.27,Thermal,"Hard Ramping constraint for constraint N>>81_31_82, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,12482.191037037035,12846.937296296295,#R032740_RAMP,#R032740_RAMP
#R032740_005_RAMP_V,#R032740_005_RAMP_V|2025-05-13 00:00:00|1,upper,2025-05-13,1,0.27,Thermal,"Soft Ramping constraint for constraint N>>81_31_82, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,12482.191037037035,12846.937296296295,#R032740_RAMP,#R032740_RAMP
#R032740_006_RAMP_F,#R032740_006_RAMP_F|2025-05-13 00:00:00|1,upper,2025-05-13,1,0.27,Thermal,"Hard Ramping constraint for constraint N>>81_32_82, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,9606.306777777778,9971.053037037038,#R032740_RAMP,#R032740_RAMP
#R032740_006_RAMP_V,#R032740_006_RAMP_V|2025-05-13 00:00:00|1,upper,2025-05-13,1,0.27,Thermal,"Soft Ramping constraint for constraint N>>81_32_82, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,9606.306777777778,9971.053037037038,#R032740_RAMP,#R032740_RAMP
#R032740_007_RAMP_F,#R032740_007_RAMP_F|2025-05-13 00:00:00|1,upper,2025-05-13,1,0.246,Thermal,"Hard Ramping constraint for constraint N>>81_70_71, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,9248.377276422765,9455.015894308946,#R032740_RAMP,#R032740_RAMP
#R032740_007_RAMP_V,#R032740_007_RAMP_V|2025-05-13 00:00:00|1,upper,2025-05-13,1,0.246,Thermal,"Soft Ramping constraint for constraint N>>81_70_71, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,9248.377276422765,9455.015894308946,#R032740_RAMP,#R032740_RAMP
