CONSTRAINTID,version_key,direction,EFFECTIVEDATE,VERSIONNO,ic_factor,LIMITTYPE,DESCRIPTION,applicable_intervals,binding_intervals,near_binding_intervals,near_setting_intervals,leading_intervals,mean_abs_marginal_value,min_ic_slack_mw,median_ic_slack_mw,constraint_sets,invoked_sets
#R033907_008_RAMP_V,#R033907_008_RAMP_V|2025-09-28 00:00:00|1,upper,2025-09-28,1,1.0,Voltage Stability,"Soft Ramping constraint for constraint N^^Q_DM_TW_SVC_B2, Effective Date: 27/04/2023, Version: 1",13,0,0,0,0,0.0,906.36539,939.22139,#R033907_RAMP,#R033907_RAMP
#R033907_009_RAMP_F,#R033907_009_RAMP_F|2025-09-28 00:00:00|1,upper,2025-09-28,1,1.0,Voltage Stability,"Hard Ramping constraint for constraint N^^Q_DM_TW_SVC_B3, Effective Date: 27/04/2023, Version: 1",13,0,0,0,0,0.0,537.3653899999999,570.2213899999999,#R033907_RAMP,#R033907_RAMP
#R033907_009_RAMP_V,#R033907_009_RAMP_V|2025-09-28 00:00:00|1,upper,2025-09-28,1,1.0,Voltage Stability,"Soft Ramping constraint for constraint N^^Q_DM_TW_SVC_B3, Effective Date: 27/04/2023, Version: 1",13,0,0,0,0,0.0,537.3653899999999,570.2213899999999,#R033907_RAMP,#R033907_RAMP
#R033907_010_RAMP_F,#R033907_010_RAMP_F|2025-09-28 00:00:00|1,upper,2025-09-28,1,1.0,Voltage Stability,"Hard Ramping constraint for constraint N^^Q_DM_TW_SVC_B4, Effective Date: 27/04/2023, Version: 1",13,0,0,0,0,0.0,642.95848,659.3653899999999,#R033907_RAMP,#R033907_RAMP
#R033907_010_RAMP_V,#R033907_010_RAMP_V|2025-09-28 00:00:00|1,upper,2025-09-28,1,1.0,Voltage Stability,"Soft Ramping constraint for constraint N^^Q_DM_TW_SVC_B4, Effective Date: 27/04/2023, Version: 1",13,0,0,0,0,0.0,642.95848,659.3653899999999,#R033907_RAMP,#R033907_RAMP
#R033907_011_RAMP_F,#R033907_011_RAMP_F|2025-09-28 00:00:00|1,upper,2025-09-28,1,1.0,Voltage Stability,"Hard Ramping constraint for constraint N^^Q_DM_TW_SVC_B5, Effective Date: 27/04/2023, Version: 1",13,0,0,0,0,0.0,876.36539,909.22139,#R033907_RAMP,#R033907_RAMP
#R033907_011_RAMP_V,#R033907_011_RAMP_V|2025-09-28 00:00:00|1,upper,2025-09-28,1,1.0,Voltage Stability,"Soft Ramping constraint for constraint N^^Q_DM_TW_SVC_B5, Effective Date: 27/04/2023, Version: 1",13,0,0,0,0,0.0,876.36539,909.22139,#R033907_RAMP,#R033907_RAMP
#R033907_012_RAMP_F,#R033907_012_RAMP_F|2025-09-28 00:00:00|1,upper,2025-09-28,1,1.0,Voltage Stability,"Hard Ramping constraint for constraint N^^Q_DM_TW_SVC_B6, Effective Date: 27/04/2023, Version: 1",13,0,0,0,0,0.0,544.95848,641.68722,#R033907_RAMP,#R033907_RAMP
#R033907_012_RAMP_V,#R033907_012_RAMP_V|2025-09-28 00:00:00|1,upper,2025-09-28,1,1.0,Voltage Stability,"Soft Ramping constraint for constraint N^^Q_DM_TW_SVC_B6, Effective Date: 27/04/2023, Version: 1",13,0,0,0,0,0.0,544.95848,641.68722,#R033907_RAMP,#R033907_RAMP
#R033907_013_RAMP_F,#R033907_013_RAMP_F|2025-09-28 00:00:00|1,lower,2025-09-28,1,-1.0,Voltage Stability,"Hard Ramping constraint for constraint Q^^N_DM_SVC_SRAR, Effective Date: 13/12/2022, Version: 1",13,0,0,0,0,0.0,968.8084900000001,1072.62939,#R033907_RAMP,#R033907_RAMP
#R033907_013_RAMP_V,#R033907_013_RAMP_V|2025-09-28 00:00:00|1,lower,2025-09-28,1,-1.0,Voltage Stability,"Soft Ramping constraint for constraint Q^^N_DM_SVC_SRAR, Effective Date: 13/12/2022, Version: 1",13,0,0,0,0,0.0,968.8084900000001,1072.62939,#R033907_RAMP,#R033907_RAMP
#R033908_001_RAMP_F,#R033908_001_RAMP_F|2025-09-28 00:00:00|1,upper,2025-09-28,1,1.0,Transient Stability,"Hard Ramping constraint for constraint N::Q_DM_TW_SVC_KC, Effective Date: 27/04/2023, Version: 1",13,0,0,0,0,0.0,382.0582999999999,451.8480699999999,#R033908_RAMP,#R033908_RAMP
#R033908_001_RAMP_V,#R033908_001_RAMP_V|2025-09-28 00:00:00|1,upper,2025-09-28,1,1.0,Transient Stability,"Soft Ramping constraint for constraint N::Q_DM_TW_SVC_KC, Effective Date: 27/04/2023, Version: 1",13,0,0,0,0,0.0,382.0582999999999,451.8480699999999,#R033908_RAMP,#R033908_RAMP
#R033908_002_RAMP_F,#R033908_002_RAMP_F|2025-09-28 00:00:00|1,upper,2025-09-28,1,1.0,Transient Stability,"Hard Ramping constraint for constraint N::Q_DM_TW_SVC_LDMU, Effective Date: 27/04/2023, Version: 1",13,0,0,0,0,0.0,761.35713,774.08217,#R033908_RAMP,#R033908_RAMP
#R033908_002_RAMP_V,#R033908_002_RAMP_V|2025-09-28 00:00:00|1,upper,2025-09-28,1,1.0,Transient Stability,"Soft Ramping constraint for constraint N::Q_DM_TW_SVC_LDMU, Effective Date: 27/04/2023, Version: 1",13,0,0,0,0,0.0,761.35713,774.08217,#R033908_RAMP,#R033908_RAMP
#R033908_003_RAMP_F,#R033908_003_RAMP_F|2025-09-28 00:00:00|1,upper,2025-09-28,1,1.0,Transient Stability,"Hard Ramping constraint for constraint N::Q_DM_TW_SVC_LDTW, Effective Date: 27/04/2023, Version: 1",13,0,0,0,0,0.0,792.394,800.4126399999999,#R033908_RAMP,#R033908_RAMP
#R033908_003_RAMP_V,#R033908_003_RAMP_V|2025-09-28 00:00:00|1,upper,2025-09-28,1,1.0,Transient Stability,"Soft Ramping constraint for constraint N::Q_DM_TW_SVC_LDTW, Effective Date: 27/04/2023, Version: 1",13,0,0,0,0,0.0,792.394,800.4126399999999,#R033908_RAMP,#R033908_RAMP
#R033908_004_RAMP_F,#R033908_004_RAMP_F|2025-09-28 00:00:00|1,upper,2025-09-28,1,1.0,Transient Stability,"Hard Ramping constraint for constraint N::Q_TW_SVC_TNT, Effective Date: 27/04/2023, Version: 1",13,0,0,0,0,0.0,855.8700500000001,871.7597700000001,#R033908_RAMP,#R033908_RAMP
#R033908_004_RAMP_V,#R033908_004_RAMP_V|2025-09-28 00:00:00|1,upper,2025-09-28,1,1.0,Transient Stability,"Soft Ramping constraint for constraint N::Q_TW_SVC_TNT, Effective Date: 27/04/2023, Version: 1",13,0,0,0,0,0.0,855.8700500000001,871.7597700000001,#R033908_RAMP,#R033908_RAMP
#R033908_005_RAMP_F,#R033908_005_RAMP_F|2025-09-28 00:00:00|1,upper,2025-09-28,1,1.0,Voltage Stability,"Hard Ramping constraint for constraint N^^Q_DM_TW_SVC_A, Effective Date: 27/04/2023, Version: 1",13,0,0,0,0,0.0,410.98451,410.98451,#R033908_RAMP,#R033908_RAMP
#R033908_005_RAMP_V,#R033908_005_RAMP_V|2025-09-28 00:00:00|1,upper,2025-09-28,1,1.0,Voltage Stability,"Soft Ramping constraint for constraint N^^Q_DM_TW_SVC_A, Effective Date: 27/04/2023, Version: 1",13,0,0,0,0,0.0,410.98451,410.98451,#R033908_RAMP,#R033908_RAMP
#R033908_006_RAMP_F,#R033908_006_RAMP_F|2025-09-28 00:00:00|1,upper,2025-09-28,1,1.0,Voltage Stability,"Hard Ramping constraint for constraint N^^Q_DM_TW_SVC_B, Effective Date: 27/04/2023, Version: 1",13,0,0,0,0,0.0,618.36539,651.22139,#R033908_RAMP,#R033908_RAMP
#R033908_006_RAMP_V,#R033908_006_RAMP_V|2025-09-28 00:00:00|1,upper,2025-09-28,1,1.0,Voltage Stability,"Soft Ramping constraint for constraint N^^Q_DM_TW_SVC_B, Effective Date: 27/04/2023, Version: 1",13,0,0,0,0,0.0,618.36539,651.22139,#R033908_RAMP,#R033908_RAMP
#R033908_007_RAMP_F,#R033908_007_RAMP_F|2025-09-28 00:00:00|1,upper,2025-09-28,1,1.0,Voltage Stability,"Hard Ramping constraint for constraint N^^Q_DM_TW_SVC_B1, Effective Date: 27/04/2023, Version: 1",13,0,0,0,0,0.0,349.95848,405.06944,#R033908_RAMP,#R033908_RAMP
#R033908_007_RAMP_V,#R033908_007_RAMP_V|2025-09-28 00:00:00|1,upper,2025-09-28,1,1.0,Voltage Stability,"Soft Ramping constraint for constraint N^^Q_DM_TW_SVC_B1, Effective Date: 27/04/2023, Version: 1",13,0,0,0,0,0.0,349.95848,405.06944,#R033908_RAMP,#R033908_RAMP
#R033908_008_RAMP_F,#R033908_008_RAMP_F|2025-09-28 00:00:00|1,upper,2025-09-28,1,1.0,Voltage Stability,"Hard Ramping constraint for constraint N^^Q_DM_TW_SVC_B2, Effective Date: 27/04/2023, Version: 1",13,0,0,0,0,0.0,906.36539,939.22139,#R033908_RAMP,#R033908_RAMP
#R033908_008_RAMP_V,#R033908_008_RAMP_V|2025-09-28 00:00:00|1,upper,2025-09-28,1,1.0,Voltage Stability,"Soft Ramping constraint for constraint N^^Q_DM_TW_SVC_B2, Effective Date: 27/04/2023, Version: 1",13,0,0,0,0,0.0,906.36539,939.22139,#R033908_RAMP,#R033908_RAMP
#R033908_009_RAMP_F,#R033908_009_RAMP_F|2025-09-28 00:00:00|1,upper,2025-09-28,1,1.0,Voltage Stability,"Hard Ramping constraint for constraint N^^Q_DM_TW_SVC_B3, Effective Date: 27/04/2023, Version: 1",13,0,0,0,0,0.0,537.3653899999999,570.2213899999999,#R033908_RAMP,#R033908_RAMP
#R033908_009_RAMP_V,#R033908_009_RAMP_V|2025-09-28 00:00:00|1,upper,2025-09-28,1,1.0,Voltage Stability,"Soft Ramping constraint for constraint N^^Q_DM_TW_SVC_B3, Effective Date: 27/04/2023, Version: 1",13,0,0,0,0,0.0,537.3653899999999,570.2213899999999,#R033908_RAMP,#R033908_RAMP
#R033908_010_RAMP_F,#R033908_010_RAMP_F|2025-09-28 00:00:00|1,upper,2025-09-28,1,1.0,Voltage Stability,"Hard Ramping constraint for constraint N^^Q_DM_TW_SVC_B4, Effective Date: 27/04/2023, Version: 1",13,0,0,0,0,0.0,642.95848,659.3653899999999,#R033908_RAMP,#R033908_RAMP
#R033908_010_RAMP_V,#R033908_010_RAMP_V|2025-09-28 00:00:00|1,upper,2025-09-28,1,1.0,Voltage Stability,"Soft Ramping constraint for constraint N^^Q_DM_TW_SVC_B4, Effective Date: 27/04/2023, Version: 1",13,0,0,0,0,0.0,642.95848,659.3653899999999,#R033908_RAMP,#R033908_RAMP
#R033908_011_RAMP_F,#R033908_011_RAMP_F|2025-09-28 00:00:00|1,upper,2025-09-28,1,1.0,Voltage Stability,"Hard Ramping constraint for constraint N^^Q_DM_TW_SVC_B5, Effective Date: 27/04/2023, Version: 1",13,0,0,0,0,0.0,876.36539,909.22139,#R033908_RAMP,#R033908_RAMP
#R033908_011_RAMP_V,#R033908_011_RAMP_V|2025-09-28 00:00:00|1,upper,2025-09-28,1,1.0,Voltage Stability,"Soft Ramping constraint for constraint N^^Q_DM_TW_SVC_B5, Effective Date: 27/04/2023, Version: 1",13,0,0,0,0,0.0,876.36539,909.22139,#R033908_RAMP,#R033908_RAMP
#R033908_012_RAMP_F,#R033908_012_RAMP_F|2025-09-28 00:00:00|1,upper,2025-09-28,1,1.0,Voltage Stability,"Hard Ramping constraint for constraint N^^Q_DM_TW_SVC_B6, Effective Date: 27/04/2023, Version: 1",13,0,0,0,0,0.0,544.95848,641.68722,#R033908_RAMP,#R033908_RAMP
#R033908_012_RAMP_V,#R033908_012_RAMP_V|2025-09-28 00:00:00|1,upper,2025-09-28,1,1.0,Voltage Stability,"Soft Ramping constraint for constraint N^^Q_DM_TW_SVC_B6, Effective Date: 27/04/2023, Version: 1",13,0,0,0,0,0.0,544.95848,641.68722,#R033908_RAMP,#R033908_RAMP
#R033908_013_RAMP_F,#R033908_013_RAMP_F|2025-09-28 00:00:00|1,lower,2025-09-28,1,-1.0,Voltage Stability,"Hard Ramping constraint for constraint Q^^N_TW_SVC_SRAR, Effective Date: 13/12/2022, Version: 1",13,0,0,0,0,0.0,1068.8084900000001,1172.62939,#R033908_RAMP,#R033908_RAMP
#R033908_013_RAMP_V,#R033908_013_RAMP_V|2025-09-28 00:00:00|1,lower,2025-09-28,1,-1.0,Voltage Stability,"Soft Ramping constraint for constraint Q^^N_TW_SVC_SRAR, Effective Date: 13/12/2022, Version: 1",13,0,0,0,0,0.0,1068.8084900000001,1172.62939,#R033908_RAMP,#R033908_RAMP
#R033909_001_RAMP_F,#R033909_001_RAMP_F|2025-09-29 00:00:00|1,upper,2025-09-29,1,0.0814,Thermal,"Hard Ramping constraint for constraint Q>WOCY_WOGP_WOPW, Effective Date: 29/05/2025, Version: 1",13,0,0,0,0,0.0,1060.6868550368513,1962.066953316954,#R033909_RAMP,#R033909_RAMP
#R033909_001_RAMP_V,#R033909_001_RAMP_V|2025-09-29 00:00:00|1,upper,2025-09-29,1,0.0814,Thermal,"Soft Ramping constraint for constraint Q>WOCY_WOGP_WOPW, Effective Date: 29/05/2025, Version: 1",13,0,0,0,0,0.0,1060.6868550368513,1962.066953316954,#R033909_RAMP,#R033909_RAMP
#R033910_002_RAMP_F,#R033910_002_RAMP_F|2025-09-29 00:00:00|1,upper,2025-09-29,1,0.9996,Thermal,"Hard Ramping constraint for constraint N>>8E_8C_NIL_N, Effective Date: 17/11/2022, Version: 1",3,0,0,0,0,0.0,1992.1432673069228,2055.8595838335336,#R033910_RAMP,#R033910_RAMP
#R033910_002_RAMP_V,#R033910_002_RAMP_V|2025-09-29 00:00:00|1,upper,2025-09-29,1,0.9996,Thermal,"Soft Ramping constraint for constraint N>>8E_8C_NIL_N, Effective Date: 17/11/2022, Version: 1",3,0,0,0,0,0.0,1992.1432673069228,2055.8595838335336,#R033910_RAMP,#R033910_RAMP
#R033910_003_RAMP_F,#R033910_003_RAMP_F|2025-09-29 00:00:00|1,lower,2025-09-29,1,-0.9996,Thermal,"Hard Ramping constraint for constraint N>>8E_8C_NIL_S, Effective Date: 17/11/2022, Version: 1",3,0,0,0,0,0.0,734.5577831132454,790.7578231292517,#R033910_RAMP,#R033910_RAMP
#R033910_003_RAMP_V,#R033910_003_RAMP_V|2025-09-29 00:00:00|1,lower,2025-09-29,1,-0.9996,Thermal,"Soft Ramping constraint for constraint N>>8E_8C_NIL_S, Effective Date: 17/11/2022, Version: 1",3,0,0,0,0,0.0,734.5577831132454,790.7578231292517,#R033910_RAMP,#R033910_RAMP
#R033910_004_RAMP_F,#R033910_004_RAMP_F|2025-09-29 00:00:00|1,upper,2025-09-29,1,1.0,Voltage Stability,"Hard Ramping constraint for constraint N^^Q_ARSR_CPP_3, Effective Date: 17/11/2022, Version: 1",3,0,0,0,0,0.0,1993.6512200000002,2047.82496,#R033910_RAMP,#R033910_RAMP
#R033910_004_RAMP_V,#R033910_004_RAMP_V|2025-09-29 00:00:00|1,upper,2025-09-29,1,1.0,Voltage Stability,"Soft Ramping constraint for constraint N^^Q_ARSR_CPP_3, Effective Date: 17/11/2022, Version: 1",3,0,0,0,0,0.0,1993.6512200000002,2047.82496,#R033910_RAMP,#R033910_RAMP
#R033910_005_RAMP_F,#R033910_005_RAMP_F|2025-09-29 00:00:00|1,upper,2025-09-29,1,1.0,Voltage Stability,"Hard Ramping constraint for constraint N^^Q_ARSR_CPP_4, Effective Date: 17/11/2022, Version: 1",3,0,0,0,0,0.0,1801.89722,1856.07096,#R033910_RAMP,#R033910_RAMP
#R033910_005_RAMP_V,#R033910_005_RAMP_V|2025-09-29 00:00:00|1,upper,2025-09-29,1,1.0,Voltage Stability,"Soft Ramping constraint for constraint N^^Q_ARSR_CPP_4, Effective Date: 17/11/2022, Version: 1",3,0,0,0,0,0.0,1801.89722,1856.07096,#R033910_RAMP,#R033910_RAMP
#R033910_006_RAMP_F,#R033910_006_RAMP_F|2025-09-29 00:00:00|1,upper,2025-09-29,1,1.0,Voltage Stability,"Hard Ramping constraint for constraint N^^Q_ARSR_KPP_1, Effective Date: 17/11/2022, Version: 1",3,0,0,0,0,0.0,1461.00122,1515.17496,#R033910_RAMP,#R033910_RAMP
#R033910_006_RAMP_V,#R033910_006_RAMP_V|2025-09-29 00:00:00|1,upper,2025-09-29,1,1.0,Voltage Stability,"Soft Ramping constraint for constraint N^^Q_ARSR_KPP_1, Effective Date: 17/11/2022, Version: 1",3,0,0,0,0,0.0,1461.00122,1515.17496,#R033910_RAMP,#R033910_RAMP
#R033910_007_RAMP_F,#R033910_007_RAMP_F|2025-09-29 00:00:00|1,upper,2025-09-29,1,1.0,Voltage Stability,"Hard Ramping constraint for constraint N^^Q_ARSR_MAXGEN, Effective Date: 17/11/2022, Version: 1",3,0,0,0,0,0.0,1695.36722,1749.54096,#R033910_RAMP,#R033910_RAMP
#R033910_007_RAMP_V,#R033910_007_RAMP_V|2025-09-29 00:00:00|1,upper,2025-09-29,1,1.0,Voltage Stability,"Soft Ramping constraint for constraint N^^Q_ARSR_MAXGEN, Effective Date: 17/11/2022, Version: 1",3,0,0,0,0,0.0,1695.36722,1749.54096,#R033910_RAMP,#R033910_RAMP
#R033910_008_RAMP_F,#R033910_008_RAMP_F|2025-09-29 00:00:00|1,upper,2025-09-29,1,1.0,Voltage Stability,"Hard Ramping constraint for constraint N^^Q_ARSR_MPP_1, Effective Date: 17/11/2022, Version: 1",3,0,0,0,0,0.0,1993.6512200000002,2047.82496,#R033910_RAMP,#R033910_RAMP
#R033910_008_RAMP_V,#R033910_008_RAMP_V|2025-09-29 00:00:00|1,upper,2025-09-29,1,1.0,Voltage Stability,"Soft Ramping constraint for constraint N^^Q_ARSR_MPP_1, Effective Date: 17/11/2022, Version: 1",3,0,0,0,0,0.0,1993.6512200000002,2047.82496,#R033910_RAMP,#R033910_RAMP
#R033910_009_RAMP_F,#R033910_009_RAMP_F|2025-09-29 00:00:00|1,upper,2025-09-29,1,1.0,Voltage Stability,"Hard Ramping constraint for constraint N^^Q_ARSR_MPP_2, Effective Date: 17/11/2022, Version: 1",3,0,0,0,0,0.0,1565.8491,1609.70044,#R033910_RAMP,#R033910_RAMP
#R033910_009_RAMP_V,#R033910_009_RAMP_V|2025-09-29 00:00:00|1,upper,2025-09-29,1,1.0,Voltage Stability,"Soft Ramping constraint for constraint N^^Q_ARSR_MPP_2, Effective Date: 17/11/2022, Version: 1",3,0,0,0,0,0.0,1565.8491,1609.70044,#R033910_RAMP,#R033910_RAMP
#R033910_010_RAMP_F,#R033910_010_RAMP_F|2025-09-29 00:00:00|1,upper,2025-09-29,1,1.0,Voltage Stability,"Hard Ramping constraint for constraint N^^Q_ARSR_TNPS1, Effective Date: 17/11/2022, Version: 1",3,0,0,0,0,0.0,1748.63222,1802.8059600000001,#R033910_RAMP,#R033910_RAMP
#R033910_010_RAMP_V,#R033910_010_RAMP_V|2025-09-29 00:00:00|1,upper,2025-09-29,1,1.0,Voltage Stability,"Soft Ramping constraint for constraint N^^Q_ARSR_TNPS1, Effective Date: 17/11/2022, Version: 1",3,0,0,0,0,0.0,1748.63222,1802.8059600000001,#R033910_RAMP,#R033910_RAMP
#R033910_012_RAMP_F,#R033910_012_RAMP_F|2025-09-29 00:00:00|1,lower,2025-09-29,1,-1.0,Voltage Stability,"Hard Ramping constraint for constraint Q^^N_ARSR_SRAR, Effective Date: 15/09/2022, Version: 1",3,0,0,0,0,0.0,155.74510999999995,211.9451499999999,#R033910_RAMP,#R033910_RAMP
#R033910_012_RAMP_V,#R033910_012_RAMP_V|2025-09-29 00:00:00|1,lower,2025-09-29,1,-1.0,Voltage Stability,"Soft Ramping constraint for constraint Q^^N_ARSR_SRAR, Effective Date: 15/09/2022, Version: 1",3,0,0,0,0,0.0,155.74510999999995,211.9451499999999,#R033910_RAMP,#R033910_RAMP
#R033911_001_RAMP_F,#R033911_001_RAMP_F|2025-09-29 00:00:00|1,upper,2025-09-29,1,1.0,Transient Stability,"Hard Ramping constraint for constraint N::Q_DM_SVC_TNT, Effective Date: 27/04/2023, Version: 1",3,0,0,0,0,0.0,1698.9067,1769.32276,#R033911_RAMP,#R033911_RAMP
#R033911_001_RAMP_V,#R033911_001_RAMP_V|2025-09-29 00:00:00|1,upper,2025-09-29,1,1.0,Transient Stability,"Soft Ramping constraint for constraint N::Q_DM_SVC_TNT, Effective Date: 27/04/2023, Version: 1",3,0,0,0,0,0.0,1698.9067,1769.32276,#R033911_RAMP,#R033911_RAMP
#R033911_002_RAMP_F,#R033911_002_RAMP_F|2025-09-29 00:00:00|1,upper,2025-09-29,1,1.0,Transient Stability,"Hard Ramping constraint for constraint N::Q_DM_TW_SVC_KC, Effective Date: 27/04/2023, Version: 1",3,0,0,0,0,0.0,1248.5409000000002,1320.5310100000002,#R033911_RAMP,#R033911_RAMP
#R033911_002_RAMP_V,#R033911_002_RAMP_V|2025-09-29 00:00:00|1,upper,2025-09-29,1,1.0,Transient Stability,"Soft Ramping constraint for constraint N::Q_DM_TW_SVC_KC, Effective Date: 27/04/2023, Version: 1",3,0,0,0,0,0.0,1248.5409000000002,1320.5310100000002,#R033911_RAMP,#R033911_RAMP
#R033911_003_RAMP_F,#R033911_003_RAMP_F|2025-09-29 00:00:00|1,upper,2025-09-29,1,1.0,Transient Stability,"Hard Ramping constraint for constraint N::Q_DM_TW_SVC_LDMU, Effective Date: 27/04/2023, Version: 1",3,0,0,0,0,0.0,1517.30795,1585.31099,#R033911_RAMP,#R033911_RAMP
#R033911_003_RAMP_V,#R033911_003_RAMP_V|2025-09-29 00:00:00|1,upper,2025-09-29,1,1.0,Transient Stability,"Soft Ramping constraint for constraint N::Q_DM_TW_SVC_LDMU, Effective Date: 27/04/2023, Version: 1",3,0,0,0,0,0.0,1517.30795,1585.31099,#R033911_RAMP,#R033911_RAMP
#R033911_004_RAMP_F,#R033911_004_RAMP_F|2025-09-29 00:00:00|1,upper,2025-09-29,1,1.0,Transient Stability,"Hard Ramping constraint for constraint N::Q_DM_TW_SVC_LDTW, Effective Date: 27/04/2023, Version: 1",3,0,0,0,0,0.0,1551.2871,1620.03867,#R033911_RAMP,#R033911_RAMP
#R033911_004_RAMP_V,#R033911_004_RAMP_V|2025-09-29 00:00:00|1,upper,2025-09-29,1,1.0,Transient Stability,"Soft Ramping constraint for constraint N::Q_DM_TW_SVC_LDTW, Effective Date: 27/04/2023, Version: 1",3,0,0,0,0,0.0,1551.2871,1620.03867,#R033911_RAMP,#R033911_RAMP
#R033911_005_RAMP_F,#R033911_005_RAMP_F|2025-09-29 00:00:00|1,upper,2025-09-29,1,1.0,Voltage Stability,"Hard Ramping constraint for constraint N^^Q_DM_TW_SVC_A, Effective Date: 27/04/2023, Version: 1",3,0,0,0,0,0.0,1159.94447,1236.0351,#R033911_RAMP,#R033911_RAMP
#R033911_005_RAMP_V,#R033911_005_RAMP_V|2025-09-29 00:00:00|1,upper,2025-09-29,1,1.0,Voltage Stability,"Soft Ramping constraint for constraint N^^Q_DM_TW_SVC_A, Effective Date: 27/04/2023, Version: 1",3,0,0,0,0,0.0,1159.94447,1236.0351,#R033911_RAMP,#R033911_RAMP
#R033911_006_RAMP_F,#R033911_006_RAMP_F|2025-09-29 00:00:00|1,upper,2025-09-29,1,1.0,Voltage Stability,"Hard Ramping constraint for constraint N^^Q_DM_TW_SVC_B, Effective Date: 27/04/2023, Version: 1",3,0,0,0,0,0.0,1444.82104,1509.02639,#R033911_RAMP,#R033911_RAMP
#R033911_006_RAMP_V,#R033911_006_RAMP_V|2025-09-29 00:00:00|1,upper,2025-09-29,1,1.0,Voltage Stability,"Soft Ramping constraint for constraint N^^Q_DM_TW_SVC_B, Effective Date: 27/04/2023, Version: 1",3,0,0,0,0,0.0,1444.82104,1509.02639,#R033911_RAMP,#R033911_RAMP
#R033911_007_RAMP_F,#R033911_007_RAMP_F|2025-09-29 00:00:00|1,upper,2025-09-29,1,1.0,Voltage Stability,"Hard Ramping constraint for constraint N^^Q_DM_TW_SVC_B1, Effective Date: 27/04/2023, Version: 1",3,0,0,0,0,0.0,1246.8210399999998,1311.02639,#R033911_RAMP,#R033911_RAMP
#R033911_007_RAMP_V,#R033911_007_RAMP_V|2025-09-29 00:00:00|1,upper,2025-09-29,1,1.0,Voltage Stability,"Soft Ramping constraint for constraint N^^Q_DM_TW_SVC_B1, Effective Date: 27/04/2023, Version: 1",3,0,0,0,0,0.0,1246.8210399999998,1311.02639,#R033911_RAMP,#R033911_RAMP
#R033911_008_RAMP_F,#R033911_008_RAMP_F|2025-09-29 00:00:00|1,upper,2025-09-29,1,1.0,Voltage Stability,"Hard Ramping constraint for constraint N^^Q_DM_TW_SVC_B2, Effective Date: 27/04/2023, Version: 1",3,0,0,0,0,0.0,1696.8210399999998,1761.02639,#R033911_RAMP,#R033911_RAMP
#R033911_008_RAMP_V,#R033911_008_RAMP_V|2025-09-29 00:00:00|1,upper,2025-09-29,1,1.0,Voltage Stability,"Soft Ramping constraint for constraint N^^Q_DM_TW_SVC_B2, Effective Date: 27/04/2023, Version: 1",3,0,0,0,0,0.0,1696.8210399999998,1761.02639,#R033911_RAMP,#R033911_RAMP
#R033911_009_RAMP_F,#R033911_009_RAMP_F|2025-09-29 00:00:00|1,upper,2025-09-29,1,1.0,Voltage Stability,"Hard Ramping constraint for constraint N^^Q_DM_TW_SVC_B3, Effective Date: 27/04/2023, Version: 1",3,0,0,0,0,0.0,1335.39993,1390.88458,#R033911_RAMP,#R033911_RAMP
#R033911_009_RAMP_V,#R033911_009_RAMP_V|2025-09-29 00:00:00|1,upper,2025-09-29,1,1.0,Voltage Stability,"Soft Ramping constraint for constraint N^^Q_DM_TW_SVC_B3, Effective Date: 27/04/2023, Version: 1",3,0,0,0,0,0.0,1335.39993,1390.88458,#R033911_RAMP,#R033911_RAMP
#R033911_010_RAMP_F,#R033911_010_RAMP_F|2025-09-29 00:00:00|1,upper,2025-09-29,1,1.0,Voltage Stability,"Hard Ramping constraint for constraint N^^Q_DM_TW_SVC_B4, Effective Date: 27/04/2023, Version: 1",3,0,0,0,0,0.0,1449.82104,1514.02639,#R033911_RAMP,#R033911_RAMP
#R033911_010_RAMP_V,#R033911_010_RAMP_V|2025-09-29 00:00:00|1,upper,2025-09-29,1,1.0,Voltage Stability,"Soft Ramping constraint for constraint N^^Q_DM_TW_SVC_B4, Effective Date: 27/04/2023, Version: 1",3,0,0,0,0,0.0,1449.82104,1514.02639,#R033911_RAMP,#R033911_RAMP
#R033911_011_RAMP_F,#R033911_011_RAMP_F|2025-09-29 00:00:00|1,upper,2025-09-29,1,1.0,Voltage Stability,"Hard Ramping constraint for constraint N^^Q_DM_TW_SVC_B5, Effective Date: 27/04/2023, Version: 1",3,0,0,0,0,0.0,1666.82104,1731.02639,#R033911_RAMP,#R033911_RAMP
#R033911_011_RAMP_V,#R033911_011_RAMP_V|2025-09-29 00:00:00|1,upper,2025-09-29,1,1.0,Voltage Stability,"Soft Ramping constraint for constraint N^^Q_DM_TW_SVC_B5, Effective Date: 27/04/2023, Version: 1",3,0,0,0,0,0.0,1666.82104,1731.02639,#R033911_RAMP,#R033911_RAMP
#R033911_012_RAMP_F,#R033911_012_RAMP_F|2025-09-29 00:00:00|1,upper,2025-09-29,1,1.0,Voltage Stability,"Hard Ramping constraint for constraint N^^Q_DM_TW_SVC_B6, Effective Date: 27/04/2023, Version: 1",3,0,0,0,0,0.0,1504.82104,1569.02639,#R033911_RAMP,#R033911_RAMP
